Area,Perimeter,Major Axis Length,Minor Axis Length,Eccentricity,Convex Area,Extent,Class
11470,428.54,177.71,82.36,0.89,11663,0.65,0
12671,448.12,181.49,90.35,0.87,12949,0.74,0
10879,427.14,179.45,78.29,0.9,11110,0.74,0
13308,464.13,196.24,87.26,0.9,13486,0.6,0
12448,438.92,174.41,92.28,0.85,12750,0.68,0
11963,432.3,177.86,86.45,0.87,12162,0.81,0
12357,447.39,186.29,85.01,0.89,12602,0.76,0
11049,412.81,169.62,83.4,0.87,11244,0.79,0
12310,438.16,177.8,89.23,0.86,12528,0.79,0
11381,434.32,174.86,85.03,0.87,11692,0.6,0
12193,433.96,170.47,92.65,0.84,12558,0.62,0
12259,440.03,177.31,89.54,0.86,12533,0.72,0
13058,451.31,181.87,92.21,0.86,13310,0.63,0
9929,395.87,164.91,77.17,0.88,10070,0.61,0
12343,443.61,177.42,90.41,0.86,12712,0.66,0
10847,417.92,170.37,82.47,0.88,11107,0.75,0
11012,428.24,176.38,80.7,0.89,11325,0.76,0
11077,427.66,181.12,78.35,0.9,11275,0.56,0
11893,441.4,182.09,84.24,0.89,12092,0.58,0
12330,433.07,173.93,91.46,0.85,12550,0.68,0
10824,416.42,170.88,81.73,0.88,11046,0.59,0
11119,419.73,174.08,82.16,0.88,11314,0.77,0
11161,420.91,169.35,85.34,0.86,11363,0.68,0
12237,438.16,178.06,88.29,0.87,12489,0.63,0
12103,446.08,181.47,86.55,0.88,12444,0.57,0
10891,406.57,159.87,87.57,0.84,11103,0.68,0
10413,427.37,183.98,72.43,0.92,10591,0.77,0
11221,418.56,168.14,85.76,0.86,11455,0.77,0
11084,435.14,180.91,79.57,0.9,11451,0.61,0
11883,438.22,178.86,86.57,0.88,12204,0.67,0
11593,435.39,182.15,81.85,0.89,11845,0.69,0
13241,458.01,184.91,93.2,0.86,13560,0.78,0
10759,401.93,158.94,87.48,0.83,10955,0.62,0
10690,411.38,169.09,81.67,0.88,10915,0.66,0
10192,404.18,171.13,76.47,0.89,10346,0.61,0
13140,467.02,192.62,89.47,0.89,13570,0.64,0
11295,430.62,179.14,81.19,0.89,11516,0.69,0
11004,412.23,171.55,82.6,0.88,11199,0.7,0
11287,419.92,170.11,85.73,0.86,11557,0.67,0
10919,428.35,179.68,77.92,0.9,11143,0.6,0
10309,396.54,161.23,81.94,0.86,10478,0.71,0
12043,441.16,175.53,88.69,0.86,12376,0.67,0
10712,417.25,174.9,79.08,0.89,10940,0.58,0
12345,448.77,180.52,88.84,0.87,12676,0.59,0
12263,438.14,175.74,90.19,0.86,12634,0.72,0
11036,435.5,186.08,76.31,0.91,11305,0.6,0
12590,447.53,180.02,89.97,0.87,12875,0.67,0
9273,406.4,173.41,68.8,0.92,9445,0.53,0
11717,439.73,182.04,82.62,0.89,11965,0.56,0
11359,422.85,171.24,85.92,0.87,11665,0.66,0
11136,417.77,170.42,84.61,0.87,11384,0.78,0
8679,380.6,158.24,70.79,0.89,8889,0.72,0
12777,462.67,183.23,90.69,0.87,13148,0.57,0
10669,403.67,164.55,83.44,0.86,10885,0.71,0
12981,449.62,177.62,94.24,0.85,13389,0.65,0
10534,409.34,163.88,83.27,0.86,10899,0.73,0
10842,415.66,169.43,82.64,0.87,11153,0.73,0
11274,422.66,174.39,82.88,0.88,11459,0.74,0
11472,420.26,174.83,83.88,0.88,11617,0.74,0
10847,417.67,168.36,82.87,0.87,11152,0.62,0
10982,411.57,164.91,86.45,0.85,11289,0.7,0
10736,417.39,178.9,76.73,0.9,10901,0.74,0
8850,381.43,159.25,71.76,0.89,9063,0.57,0
12959,473.61,206.23,80.63,0.92,13309,0.6,0
12150,435.9,175.48,89.57,0.86,12460,0.71,0
12583,451.82,180.22,90.56,0.86,12901,0.61,0
8968,390.49,166.48,69.37,0.91,9150,0.79,0
9759,391.48,159.03,79.18,0.87,9999,0.73,0
12536,460.28,195.99,82.32,0.91,12778,0.65,0
13093,470.1,197.2,85.8,0.9,13358,0.56,0
10663,403.26,163.94,83.75,0.86,10884,0.65,0
10972,425.4,178.52,78.78,0.9,11192,0.72,0
11302,418.2,167.58,86.96,0.85,11591,0.62,0
10443,404.98,165.21,81.7,0.87,10701,0.62,0
12582,446.29,180.49,89.4,0.87,12801,0.7,0
10611,414.4,171.14,79.87,0.88,10874,0.71,0
12142,443.52,177.74,88.2,0.87,12459,0.62,0
9669,388.61,151.44,83.59,0.83,10012,0.73,0
10534,423.62,176.34,77.71,0.9,10826,0.8,0
10595,403.82,163.12,83.78,0.86,10832,0.62,0
11500,442.33,178.84,84.14,0.88,12070,0.59,0
12776,457.47,184.23,89.64,0.87,13089,0.74,0
11483,437.02,185.75,79.08,0.9,11665,0.58,0
14186,484.06,201.19,91.26,0.89,14560,0.77,0
12008,433.23,184.13,83.71,0.89,12129,0.64,0
11073,431.16,182.7,77.72,0.91,11367,0.75,0
11249,423.1,167.86,86.54,0.86,11560,0.62,0
10727,408.04,163.17,84.78,0.85,11017,0.69,0
11957,441.88,186.96,81.97,0.9,12137,0.77,0
10828,410.07,166.38,84.1,0.86,11093,0.73,0
11303,426.51,171.1,85.58,0.87,11623,0.65,0
11594,437.91,178.68,84.31,0.88,11969,0.6,0
8501,371.02,153.9,71.51,0.89,8738,0.64,0
11858,437.11,185.82,82.02,0.9,12017,0.57,0
11191,426.14,177.5,81.31,0.89,11456,0.64,0
9249,390.2,162.33,73.79,0.89,9522,0.62,0
12022,431.23,176.25,87.95,0.87,12205,0.79,0
11270,422.61,173.23,83.4,0.88,11449,0.61,0
11752,422.53,171.09,88.01,0.86,11997,0.69,0
10398,405.68,162.23,82.39,0.86,10658,0.64,0
12958,445.7,178.81,93.67,0.85,13223,0.71,0
12225,444.15,190.22,82.51,0.9,12408,0.8,0
11443,421.67,173.63,84.63,0.87,11644,0.63,0
12287,451.21,190.12,83.28,0.9,12599,0.59,0
12511,448.76,183.98,87.34,0.88,12694,0.6,0
11891,430.3,175.02,87.99,0.86,12170,0.61,0
11001,415.04,173.1,82.06,0.88,11132,0.79,0
10940,421.17,179.49,78.22,0.9,11097,0.8,0
10211,392.35,163.2,80.24,0.87,10348,0.75,0
10044,410.19,168.55,77.08,0.89,10317,0.76,0
11026,425.01,179.96,79.05,0.9,11185,0.56,0
9050,379.9,152.87,77.11,0.86,9387,0.67,0
12096,438.86,179.35,86.96,0.87,12333,0.66,0
11710,429.06,178.28,84.49,0.88,11906,0.59,0
11309,427.66,176.28,83.05,0.88,11508,0.81,0
11881,424.27,171.06,89.54,0.85,12060,0.77,0
10286,418.29,175.15,75.85,0.9,10548,0.64,0
12567,453.77,192.22,83.54,0.9,12778,0.58,0
11139,419.45,172.13,83.78,0.87,11442,0.63,0
11153,426.56,178.85,80.41,0.89,11371,0.73,0
10767,425.04,182.06,76.11,0.91,11004,0.74,0
10965,433.78,179.34,78.86,0.9,11295,0.66,0
11900,442.42,184.06,83.16,0.89,12119,0.6,0
11890,430.34,174.82,87.98,0.86,12142,0.69,0
10427,398.69,161.22,83.81,0.85,10639,0.63,0
11867,431.94,178.59,85.78,0.88,12126,0.64,0
12489,442.87,176.24,91.78,0.85,12812,0.62,0
10795,411.3,168.39,82.64,0.87,11029,0.76,0
11422,425.13,176.66,82.95,0.88,11608,0.65,0
10574,398.68,157.81,86.86,0.83,10829,0.69,0
10910,413.1,165.88,85.09,0.86,11243,0.71,0
11874,435.94,177.28,86.49,0.87,12097,0.72,0
10525,409.73,170.32,79.04,0.89,10682,0.61,0
13549,464.01,189.97,91.64,0.88,13772,0.74,0
10781,414.95,169.74,82.24,0.87,11069,0.7,0
11070,413.42,168.52,84.49,0.87,11328,0.63,0
10662,408.28,162.68,84.36,0.86,10934,0.65,0
9517,389,163.51,74.76,0.89,9649,0.58,0
12192,442.53,179.94,87.39,0.87,12483,0.63,0
9679,390.22,154.2,81.99,0.85,10003,0.62,0
13586,467.02,191.15,91.84,0.88,13888,0.8,0
10696,409.27,166.38,82.36,0.87,10883,0.61,0
11030,417.49,172.45,82.73,0.88,11275,0.65,0
11433,421.46,168.75,87.53,0.85,11678,0.73,0
11391,434.79,186.02,78.79,0.91,11623,0.78,0
10574,411.12,170.14,79.77,0.88,10782,0.69,0
9885,385.6,157.21,81.2,0.86,10042,0.63,0
12328,444.71,183.83,86.62,0.88,12659,0.63,0
11435,424.24,175.18,84.44,0.88,11660,0.8,0
10395,403.01,169.26,78.73,0.89,10559,0.59,0
11011,414.3,170.35,83.25,0.87,11188,0.72,0
13576,477.83,190.03,91.82,0.88,14137,0.68,0
12529,437.84,174.86,92.19,0.85,12840,0.77,0
11734,432.62,177.32,86.1,0.87,11972,0.64,0
11861,438.64,177.92,86.47,0.87,12150,0.59,0
11564,428.08,171.94,86.84,0.86,11839,0.62,0
11972,433.09,177.81,86.39,0.87,12249,0.71,0
9630,396.89,163.85,75.78,0.89,9935,0.73,0
12354,453.09,192.01,82.87,0.9,12602,0.66,0
10297,426.22,180.04,73.7,0.91,10621,0.56,0
11268,429.31,171.26,85.81,0.87,11576,0.61,0
14101,464.97,186.48,97.53,0.85,14346,0.68,0
9330,391.17,161.43,74.86,0.89,9624,0.58,0
9424,387.97,154.51,79.71,0.86,9633,0.6,0
11768,433.48,179.83,83.96,0.88,11993,0.76,0
12600,441.23,182.66,88.16,0.88,12767,0.6,0
11960,440.94,182.05,84.72,0.89,12191,0.63,0
10128,403.73,166.96,78.25,0.88,10383,0.67,0
11780,444.99,190.96,78.85,0.91,11956,0.78,0
13819,478.5,195.73,91.84,0.88,14321,0.59,0
11584,431.36,170.83,87.87,0.86,11897,0.61,0
13024,469.65,193.92,87.51,0.89,13422,0.54,0
11969,442.16,177.6,87.86,0.87,12352,0.59,0
10367,412.01,173.72,76.79,0.9,10591,0.62,0
11816,453.99,191.07,79.93,0.91,12079,0.77,0
9920,398.53,162.08,79.14,0.87,10171,0.61,0
10101,405.51,168.02,77.91,0.89,10384,0.62,0
9722,373.75,145.26,87.05,0.8,9839,0.82,0
11114,413.08,170.1,84.01,0.87,11293,0.76,0
13720,477.64,201.16,87.31,0.9,13936,0.66,0
11997,429.66,171,90.55,0.85,12253,0.75,0
11626,433.24,178.08,84.56,0.88,11972,0.59,0
8546,388.58,172.52,63.34,0.93,8685,0.74,0
11307,427.61,176.07,82.25,0.88,11492,0.66,0
12664,442.85,178.65,91.12,0.86,12895,0.68,0
11332,428.61,173.06,84.95,0.87,11628,0.6,0
12103,456.36,189.79,82.76,0.9,12483,0.63,0
11960,436.37,183.82,83.23,0.89,12142,0.59,0
9487,394.28,165.94,73.33,0.9,9659,0.72,0
11099,421.92,168.93,86.09,0.86,11415,0.6,0
9842,395.57,159.5,80.37,0.86,10102,0.62,0
11614,418.87,168.93,88.24,0.85,11803,0.67,0
11074,421.31,173.05,82.4,0.88,11326,0.7,0
12341,451.12,183.65,86.7,0.88,12676,0.6,0
12570,450.86,178.96,91.12,0.86,12886,0.61,0
11539,423.69,172.54,86.06,0.87,11767,0.64,0
12000,440.49,181.44,84.99,0.88,12196,0.64,0
10810,415.3,169,82.43,0.87,11029,0.7,0
11743,432.55,175.8,86.18,0.87,12077,0.73,0
12190,445.89,185.76,84.65,0.89,12386,0.72,0
11150,416.9,168.02,85.6,0.86,11420,0.73,0
12672,445.54,180.46,90.31,0.87,12900,0.63,0
11317,420.15,169.62,86.44,0.86,11479,0.61,0
11619,432.45,178.34,83.91,0.88,11824,0.77,0
9772,394.98,155.29,82.32,0.85,10154,0.69,0
9212,384.6,155.84,76.31,0.87,9453,0.66,0
12867,449.08,181.7,91.34,0.86,13152,0.65,0
9749,398.68,162.88,77.2,0.88,9941,0.6,0
9561,386.08,159.97,76.8,0.88,9708,0.7,0
11332,427.32,175.54,83.61,0.88,11563,0.6,0
12311,441.41,174.58,90.74,0.85,12538,0.62,0
10152,399.8,162.2,80.66,0.87,10393,0.66,0
11619,447.32,193.12,77.05,0.92,11811,0.66,0
10692,410.25,170.18,80.29,0.88,10863,0.63,0
10600,429.51,182.31,75.1,0.91,10829,0.72,0
11307,424.9,173.94,83.7,0.88,11499,0.74,0
11327,422.68,175.85,82.82,0.88,11475,0.6,0
13002,448.11,182.63,91.47,0.87,13200,0.61,0
11287,429.33,171.9,85.36,0.87,11599,0.59,0
12172,434.03,180.72,86.31,0.88,12311,0.8,0
10528,411.12,164.82,83.14,0.86,10862,0.62,0
11748,446.7,190.21,79.89,0.91,11926,0.81,0
13032,459.63,186.47,90.25,0.88,13247,0.8,0
12032,437.64,177.4,87.8,0.87,12291,0.61,0
13446,461.44,188.98,91.79,0.87,13643,0.6,0
11050,424.73,175.6,80.98,0.89,11295,0.59,0
13258,476.09,195.3,88.26,0.89,13583,0.58,0
12509,439.45,177.08,90.62,0.86,12723,0.63,0
11264,429.54,177.69,81.98,0.89,11513,0.8,0
11220,418.55,172.76,83.33,0.88,11380,0.61,0
11621,444.66,188.64,79.07,0.91,11849,0.62,0
12780,448.66,181.94,90.71,0.87,13038,0.61,0
11249,419,166.29,87.63,0.85,11593,0.63,0
11982,448.86,188.15,81.86,0.9,12206,0.63,0
11180,425.5,177.02,81.56,0.89,11353,0.58,0
10719,422.37,173.34,80.02,0.89,11007,0.77,0
10171,400.44,165.21,79.22,0.88,10339,0.62,0
12459,434.29,175.2,91.27,0.85,12651,0.64,0
9983,402.66,167.37,76.77,0.89,10187,0.6,0
11622,419.57,167.31,89.68,0.84,11854,0.63,0
12402,437.66,175.23,91.15,0.85,12595,0.77,0
10913,427.62,170.72,83.16,0.87,11311,0.63,0
10228,403.89,164.95,79.71,0.88,10475,0.65,0
9426,402.71,175.97,68.61,0.92,9578,0.58,0
12692,448.06,182.19,90.43,0.87,12999,0.74,0
10040,394.71,157.88,81.77,0.86,10231,0.63,0
11136,419.52,172.74,82.88,0.88,11373,0.71,0
9668,393.71,159.52,78.49,0.87,9882,0.6,0
10912,424.88,171.86,81.77,0.88,11282,0.61,0
12035,431.95,176.02,88,0.87,12226,0.62,0
13112,456.22,182.46,93.33,0.86,13413,0.68,0
12103,440.61,179.45,87.91,0.87,12405,0.63,0
13782,457.49,180.92,97.97,0.84,14147,0.66,0
10810,418.2,173.55,80.1,0.89,11047,0.74,0
12642,462.81,198.4,81.75,0.91,12878,0.61,0
11042,430.76,185.51,76.14,0.91,11224,0.68,0
10469,402.45,159.4,84.84,0.85,10746,0.77,0
12032,437.3,176.75,87.46,0.87,12264,0.64,0
12524,444.01,179.06,90.17,0.86,12746,0.65,0
11299,420.74,170.82,84.87,0.87,11488,0.64,0
11530,425.39,177.02,83.93,0.88,11686,0.81,0
12226,436.22,178.54,87.99,0.87,12400,0.61,0
11723,432.75,176.98,85.1,0.88,12013,0.67,0
11068,423.97,172.02,82.99,0.88,11323,0.61,0
11689,434.88,183.57,81.76,0.9,11856,0.57,0
12041,427.29,174.15,88.92,0.86,12291,0.63,0
10025,400.51,167.56,77.08,0.89,10181,0.6,0
9711,396.47,166.69,74.74,0.89,9859,0.59,0
10775,415,165.73,84.27,0.86,11036,0.63,0
11860,427.03,174.99,87.1,0.87,12064,0.61,0
10838,412.49,165.2,84.86,0.86,11167,0.72,0
13088,450.21,184.75,91.25,0.87,13266,0.8,0
11730,429.82,176.97,85.22,0.88,11900,0.6,0
11873,432.33,175.1,87.69,0.87,12162,0.65,0
11100,416.36,160.56,90.1,0.83,11456,0.64,0
10451,419.7,174.23,78.36,0.89,10722,0.59,0
11180,427.71,174.7,82.88,0.88,11518,0.72,0
11351,417.69,171.05,85.55,0.87,11549,0.74,0
12894,480.08,192.82,85.93,0.9,13141,0.62,0
10516,409.56,168.52,80.24,0.88,10726,0.64,0
12563,444.87,183.22,88.05,0.88,12767,0.77,0
10949,414.27,168.06,84.03,0.87,11192,0.62,0
9853,395.5,159.92,80.06,0.87,10102,0.6,0
11889,439.99,186.11,82.14,0.9,12096,0.8,0
10346,402.58,167.28,79.82,0.88,10479,0.59,0
10943,412.06,169.89,82.83,0.87,11132,0.74,0
12300,434.65,177.63,89.04,0.87,12472,0.79,0
11944,434.92,182.87,83.64,0.89,12090,0.62,0
12800,447.02,181.77,90.77,0.87,12958,0.61,0
11605,425.7,173.52,86.14,0.87,11781,0.8,0
10780,410.86,162.43,86.18,0.85,11047,0.67,0
12043,442.07,181.11,85.58,0.88,12276,0.6,0
13626,469.34,191.38,92.17,0.88,13931,0.61,0
10185,397.98,163.84,79.58,0.87,10335,0.63,0
12159,437.82,177.58,88.58,0.87,12377,0.67,0
9884,389.29,164.07,76.87,0.88,10021,0.74,0
12726,434.77,175.73,93.31,0.85,12896,0.81,0
12269,436.01,177.88,88.85,0.87,12466,0.75,0
11140,414.36,170.65,83.78,0.87,11280,0.61,0
10480,414.81,177.86,75.26,0.91,10657,0.63,0
13121,456.77,182,93.46,0.86,13490,0.63,0
11661,418.02,168.96,88.93,0.85,11819,0.79,0
11957,437.45,176.08,87.91,0.87,12314,0.6,0
12174,435.37,174.2,90.66,0.85,12471,0.66,0
9405,389.77,162.37,74.44,0.89,9594,0.61,0
11545,429.1,177,84.11,0.88,11816,0.71,0
13537,467.59,199.57,86.73,0.9,13745,0.73,0
11795,428.75,175.96,86.42,0.87,12016,0.74,0
11611,431.27,178.51,84.11,0.88,11775,0.69,0
10604,409.51,172.3,78.92,0.89,10755,0.59,0
12349,434.14,180.24,88.26,0.87,12526,0.63,0
11538,418.66,170.85,86.5,0.86,11741,0.71,0
12501,451.8,192.74,83.2,0.9,12687,0.72,0
11441,415.86,170.49,85.76,0.86,11628,0.68,0
11625,421.39,167.71,89.46,0.85,11904,0.69,0
12437,442.5,183.57,86.8,0.88,12645,0.63,0
9882,392.3,161.19,78.21,0.87,10097,0.66,0
11434,404.71,161.08,90.87,0.83,11591,0.8,0
